mpid,formula,BG,fidelity
mp-551702,Ba2CdReO6,0.0,0
mp-29077,LiBiO3,0.1445,0
mp-768476,Li3VS4,1.3562,0
mp-765829,HfCoO3,2.4865,0
mp-971702,YbNdCd2,0.0,0
mp-771363,MnPO4,1.0529,0
mp-695434,Li7Zr3Nb(TeO6)4,1.915,0
mp-556399,LaTiI5O16,2.8573,0
mp-756188,LiCu3O4,0.0,0
mp-561096,Yb2PrDyS6,1.2582,0
mp-29807,Hf27P16,0.0,0
mp-767604,Li12Nb14ZnO42,3.258,0
mp-540691,Ba3YIr2O9,0.0,0
mp-28288,BaGe2O5,1.8132,0
mp-761803,La9Ni5O19,0.0,0
mp-542295,NaYbGeO4,0.0,0
mp-745034,RbFeH4Cl3O2,3.8562,0
mp-27791,SrBe3O4,4.1295,0
mp-17997,BaTi2(P2O7)2,0.0,0
mp-441,Rb2Te,1.884299999999999,0
mp-861057,Ca2Tl2O5,0.817399999999999,0
mp-3165,RbMnSb,0.0,0
mp-16135,Sm3NbS3O4,2.286,0
mp-540861,KNa3Al4(SiO4)4,3.113699999999999,0
mp-777634,Co3OF5,0.1547,0
mp-973773,Nd2Cd2O5,0.0,0
mp-776268,Li5SbS4,1.674399999999999,0
mp-761360,MnCd9O10,0.0,0
mp-1028791,Te4MoW3(SeS)2,0.0,0
mp-5004,Na2B2Se7,1.5493,0
mp-531956,Hf3Sc4O12,4.1098,0
mp-621930,Cs2SrN12,3.975,0
mp-765566,LiAg2F6,0.0,0
mp-972961,Sc2NiRh,0.0,0
mp-754730,SrCaI4,3.0182,0
mp-31037,CuTe2I,0.8199000000000001,0
mp-764603,Li2MnV(P2O7)2,0.177099999999999,0
mp-772446,Co3SnO8,0.0,0
mp-777858,VO2,0.239499999999999,0
mp-27199,AuSeBr,0.6295000000000001,0
mp-1014244,ZrZnN2,1.99,0
mp-642238,Y6AgTe2,0.0,0
mp-673645,Mo7S8,0.0,0
mp-6953,Ca(MnP)2,0.0,0
mp-696347,NaH3SO5,5.3485,0
mp-979982,YbPu3,0.0,0
mp-560563,K3(PdO2)2,0.0,0
mp-1018151,NbPd2,0.0,0
mp-13998,Na5AlO4,2.4191000000000003,0
mp-30498,TbCd3,0.0,0
mp-777697,MnP2WO8,2.2835,0
mp-629560,Fe3C9Se2O9,1.811,0
mp-10754,Fe(RhS2)2,0.0,0
mp-27947,Sn(SbTe2)2,0.259,0
mp-643896,Na2Hf(HO)6,4.3873,0
mp-2501,BMo2,0.0,0
mp-28195,SiAg2O3,0.634599999999999,0
mp-849754,Li2Cu(PO3)4,0.1785,0
mp-767996,Li3Fe2(SiO4)2,1.6259,0
mp-763395,LiV4(PO4)3,1.571999999999999,0
mp-1029850,K15Cr7N19,0.6508,0
mp-559151,BaSrTa2O7,2.1898,0
mp-22621,LaTiAgO4,1.464999999999999,0
mp-977162,NaTl2Pb,0.0,0
mp-706291,Ca2B8H2O15,5.576099999999999,0
mp-37297,U2PS,0.0,0
mp-568336,Lu2Si5Ir3,0.0,0
mp-1013691,Ba3BiP,0.0,0
mp-29626,Na4Sn3S8,1.650599999999999,0
mp-571660,CdI2,2.413599999999999,0
mp-3569,Nd(Sb3Os)4,0.0,0
mp-1023193,CaMg6Nb,0.0,0
mp-1029442,Mg2TaN3,3.1028,0
mp-694856,V2Bi8O17,0.7101000000000001,0
mp-1030165,Te2MoWSe2,0.069799999999999,0
mp-866811,CaSnS3,0.7503000000000001,0
mp-864620,CaSmCd2,0.0,0
mp-3910,Ce(Al10Cr)2,0.0,0
mp-1022965,K3V2(PO4)3,1.7942,0
mp-1028505,Te2Mo3WSe6,0.0,0
mp-561366,Ca(ClO2)2,2.5666,0
mp-776006,VCo(PO4)2,0.0,0
mp-6684,NaCdPO4,2.9166,0
mp-773222,Li5Cr2Fe5O12,0.9676,0
mp-22957,SrClF,5.9367,0
mp-1022723,Ce2Cu(NO)2,0.0,0
mp-570293,Nb5Ga3,0.0,0
mp-28185,TaClF8,3.3874,0
mp-643934,CuH2(CO2)2,0.0,0
mp-974511,ReSbO3,0.0,0
mp-27213,AuBr3,0.7908000000000001,0
mp-769626,Li4Mn2Nb3Fe3O16,0.1957,0
mp-631316,Li2GaSb,0.0272,0
mp-21503,YMgIn,0.0,0
mp-765048,LiV2OF5,1.7492,0
mp-554107,K2Na4Ge2O7,2.9946,0
mp-632684,NaPH3NO3,5.1072,0
mp-2331,B2Mo,0.0,0
mp-3324,Nb2SnO6,1.7399,0
mp-27830,Cs2SeCl6,2.7535,0
mp-698567,Cr(Bi7O12)2,2.018,0
mp-977403,Na3Tl,0.0,0
mp-861867,AcI3,2.5886,0
mp-25724,V2(SO4)3,1.6729999999999992,0
mp-775805,Zr2N2O,1.9187999999999992,0
mp-761297,Na5LiCo2P2(CO7)2,2.6602,0
mp-11602,KY2CuS4,0.9919999999999992,0
mp-556717,Tl3Ga9S13O2,2.2072,0
mp-554828,Na2Be(GeO3)2,3.7105,0
mp-707290,Nb10Pb14O39,2.1847,0
mp-28489,Ca5(GaN2)2,0.0,0
mp-4086,La2Sn2O7,2.659099999999999,0
mp-504102,Li(NiO2)2,0.008399999999999,0
mp-757884,Li2Sn3(P2O7)2,2.5153,0
mp-1029256,Te4MoW,0.568299999999999,0
mp-28474,S7(N3O4)2,2.0213,0
mp-542951,Cs2NaHoCl6,5.2906,0
mp-8341,NaGeSbO5,2.3243,0
mp-767669,Li3Mn3(FeO5)2,0.9265,0
mp-754678,BaTaO3,0.0,0
mp-861993,Ho2TlAg,0.0,0
mp-10078,TbTiGe,0.0,0
mp-979269,Tl3Cd,0.0,0
mp-4083,MgCuAs,0.0,0
mp-1025816,MoW2(Se2S)2,0.908799999999999,0
mp-41414,BaLaMgBiO6,1.285199999999999,0
mp-755853,Hg(BiO3)2,0.0,0
mp-25085,ZnMoO4,3.5481000000000003,0
mp-567545,K(In3Au2)2,0.0,0
mp-772371,Li2CoCSO7,2.4992,0
mp-553914,KCdCu7Se2Cl9O8,0.0,0
mp-780820,CrO,0.0,0
mp-756323,Li2CuAsO4,1.278699999999999,0
mp-631409,TlTcIr2,0.0,0
mp-13099,YN,2.075,0
mp-27360,ReBiO4,0.0,0
mp-18868,RbFe(MoO4)2,2.6065,0
mp-694996,RbNiW(OF)3,2.2474,0
mp-780491,Fe4O3F5,0.9574,0
mp-7603,Li2TiF6,4.3715,0
mp-1031661,KRbMg6O7,0.0,0
mp-4783,BaPrO3,0.0,0
mp-649933,BaCeC2O6F,0.324899999999999,0
mp-754659,Zr3N2O3,2.7098,0
mp-767330,Mn3(OF)2,0.8096000000000001,0
mp-11016,RbCd(NO2)3,2.352,0
mp-766725,Zn3Co9O16,0.0,0
mp-569416,C,0.010999999999999,0
mp-25556,Ca2MnP2(H2O5)2,4.1295,0
mp-601193,Pt3O4,0.0,0
mp-559390,CaAl2O4,4.190300000000001,0
mp-13405,Lu(MnGe)2,0.0,0
mp-781694,LiMn2(BO3)2,0.0178,0
mp-763961,Li5TiV3O8,0.0,0
mp-16167,Na2Sn2Se5,1.017799999999999,0
mp-21456,SmMgIn,0.0,0
mp-974432,Re3Sn,0.0,0
mp-15649,As2Ir,0.8136999999999991,0
mp-752947,NaTiS2,0.0,0
mp-865812,LiSmHg2,0.0,0
mp-5517,Tb(NiP)2,0.0,0
mp-865364,DyTaRu2,0.0,0
mp-23494,Ti(Bi3O5)4,2.312999999999999,0
mp-18315,Cs6Si2O7,3.1656,0
mp-4519,KPrO2,3.6626,0
mp-764696,Li4Ni2OF7,0.6706000000000001,0
mp-780010,Ba2GeO4,3.7083,0
mp-866943,Ca2SnS4,1.6421,0
mp-39540,CrSiH12(OF)6,0.0,0
mp-24333,UH12(ClO2)3,0.5445000000000001,0
mp-722501,SnH3S4N4Cl5O,1.8407,0
mp-11272,Be2Nb3,0.0,0
mp-777083,LiV6O7F5,1.3779,0
mp-24719,NiH,0.0,0
mp-30714,Tm2Zn17,0.0,0
mp-1029014,TeMoWSeS2,0.0,0
mp-1026016,Te2Mo2W(SeS)2,0.0,0
mp-29676,Dy3AlC,0.0,0
mp-780395,Cd(BO2)2,2.901,0
mp-1980,YbNi2,0.0,0
mp-982243,Y3Sn,0.0,0
mp-23358,Hg5(ClO2)2,0.179699999999999,0
mp-767779,VCr(P2O7)2,0.903799999999999,0
mp-557855,CaGaBO4,3.9612,0
mp-569013,Ho(SiAu)2,0.0,0
mp-1027115,MoW3(SeS3)2,0.5772,0
mp-1027267,Mo3W(SeS)4,0.703599999999999,0
mp-770003,Na2VBPO7,1.4714,0
mp-530409,Hf3(Bi5Cl9)2,0.0,0
mp-18279,Zr2CuGe4,0.0,0
mp-977463,MgMnRh2,0.0,0
mp-9983,Ta2Se3,0.0,0
mp-686689,Y2BeAlBO7,4.340400000000001,0
mp-778396,LiMnSbO4,1.3797,0
mp-972827,SiBiO3,0.0,0
mp-24757,AlBP2H5NO9,5.2797,0
mp-674310,Cr4Cu3Se8,0.0,0
mp-771562,Li4TiCr5O12,0.060599999999999,0
mp-29725,YBRh3,0.0,0
mp-743613,KMnH5(SO5)2,0.7805000000000001,0
mp-779729,Na2Ti2O5,3.8077,0
mp-675325,Al(Ag3S2)3,0.7057,0
mp-1013551,Ba3P2,0.0735,0
mp-567527,Eu(Al10V)2,0.0,0
mp-772114,BaLaI5,2.4932,0
mp-31020,AsI5F6,1.3783,0
mp-774123,Li2Mn3TeO8,0.0,0
mp-755461,Dy3TaO7,3.397399999999999,0
mp-567162,Na2U(MoO5)2,2.2616,0
mp-779382,Li3V4(OF3)3,0.9921,0
mp-636464,Cs4V2S4O3,1.9412,0
mp-764695,Li2VOF4,1.5987,0
mp-667343,Re2(HgO2)5,1.104299999999999,0
mp-774383,V4(OF3)3,1.472,0
mp-30482,Ca3Tl,0.0,0
mp-979751,TaTiFe2,0.0,0
mp-19319,ErMnO3,0.4478,0
mp-9985,NbNiB,0.0,0
mp-554675,SrTa2Bi2O9,2.0,0
mp-18196,Ba(TmTe2)2,0.7841,0
mp-24705,SrCaB5H2ClO10,4.962199999999999,0
mp-1023931,TeWS,0.0,0
mp-753799,CsTmO2,2.778399999999999,0
mvc-10888,Mg(NiO2)2,0.0,0
mp-14712,Li7PN4,3.4744,0
mp-743839,CoHO2,0.0,0
mp-28517,Tl6SeI4,1.6895,0
mp-23680,H(CO)2,2.8764,0
mp-545359,KNa2CuO2,1.5144,0
mp-998153,TlGeBr3,0.7685000000000001,0
mp-555791,SiO2,5.7383999999999995,0
mp-13139,SrLiGe2,0.0,0
mp-761994,LiFeCO4,1.924599999999999,0
mp-766772,LiFePO4,3.432699999999999,0
mp-675435,MgMo3Se4,1.165199999999999,0
mp-585483,SiMoP3O11,4.337300000000001,0
mp-17401,Rb3Sn4Au,0.5795,0
mp-694922,BaLa5TiCr5O18,1.9947,0
mp-1840,TiO2,2.2984,0
mp-971820,ZnH,0.0,0
mp-771060,Na5LiNi2P2(CO7)2,3.9759,0
mp-675252,Yb2MnS4,0.0,0
mp-22746,CoSi,0.0,0
mp-555229,H5CNO2,5.0115,0
mp-862366,Sc2TlAg,0.0,0
mp-13427,Sr3Hg2,0.0,0
mp-12832,Ba3CaRu2O9,0.0,0
mp-603959,SrCrO4,2.8392999999999993,0
mp-696797,HSeNO4,0.186799999999999,0
mp-571210,YGaI,0.0,0
mp-773101,K3Li2Ta6(PO8)3,0.0,0
mp-673101,LiSn4(PO4)3,3.262099999999999,0
mp-29011,BiTePd,0.0,0
mp-646116,Na3MgC2BrO6,3.8547,0
mp-644236,Cs2MgH4,3.8165,0
mp-764239,Li2VCr(P2O7)2,2.1081,0
mp-19352,KAl(MoO4)2,3.8863,0
mp-28277,K2PrI5,3.031,0
mp-697753,Li3Cr2(PO4)3,2.8872,0
mp-763012,Li2MnF4,3.743999999999999,0
mp-1005752,Sm3In,0.0,0
mp-865212,Fe3Re,0.0,0
mp-758287,Li3Ti2(PO4)3,0.372,0
mp-673117,Sn2P3O10,0.0,0
mp-778723,Li3MnFe2(BO3)3,2.770299999999999,0
mp-779255,V3O5F,0.3394,0
mp-21606,TiMnSi2,0.0,0
mp-770061,Li2FePCO7,2.269599999999999,0
mp-770846,Ba3Sn2O7,1.670299999999999,0
mp-669421,AlTlSiO4,2.8133999999999992,0
mp-541637,Er4I5,0.0,0
mp-570486,NbP2Se2Cl5,1.3226,0
mp-707879,K2Cu5H8(Cl4O3)2,0.2089,0
mp-30926,LaB5O9,4.4878,0
mp-374,CrB2,0.0,0
mp-1132,CdO,0.0,0
mp-770504,Li24MnCr11O36,0.8510999999999991,0
mp-28341,LiGaCl4,4.4866,0
mp-768827,BaSrI4,3.170999999999999,0
mp-1022804,SrYMg6,0.0,0
mp-27161,ZnI2,2.9076,0
mp-2393,YTl3,0.0,0
mp-16648,LiSn4Rh,0.0,0
mp-972448,SmBS3,2.389,0
mp-772669,FeCo(PO4)2,0.121099999999999,0
mp-850224,Li7Mn(PO4)4,0.0,0
mp-754043,NaLuO2,4.1867,0
mp-510294,Sr2CuWO6,0.0,0
mp-770253,Li4Cr3GaO8,3.072699999999999,0
mp-542448,Cs3GaSe3,2.0806,0
mp-567680,BaCl2,4.5724,0
mp-1004753,PrB12,0.0,0
mp-975337,RbF3,0.0,0
mp-570753,Tl3PbBr5,2.9075,0
mp-10014,TaS2,0.0,0
mp-556117,Ga3Pb5F19,4.7168,0
mp-776802,LiFeF3,3.484099999999999,0
mp-997158,CoAuO2,0.0,0
mp-3952,BaY2O4,3.2493,0
mp-999177,SmGa,0.0,0
mp-761671,Li3CoPO5,0.0,0
mp-618375,Ag4Te(NO3)2,0.0,0
mp-9583,K2ZnF4,4.3016,0
mp-558625,SrZr(PO4)2,4.1079,0
mp-684002,LaYbS3,0.0,0
mp-541754,TiCu2Te3,0.0,0
mp-770911,Li3Fe4CuO8,0.0,0
mp-776835,Li4Mn2Cu3Sn3O16,0.0,0
mp-3395,SrSeO3,3.6958,0
mp-617291,Mn5Ge3,0.0,0
mp-29775,Sr4PdO6,1.6164,0
mp-1018741,LaCuPb,0.0,0
mp-768369,Ba2YF7,6.2373,0
mp-767290,Li6CrNiP2(CO7)2,1.845499999999999,0
mp-772188,DyErO3,3.0896,0
mp-763698,Li4Nb3V3(CoO8)2,0.0,0
mp-37873,Li3ErBr6,4.3485,0
mp-706642,H3ClO5,3.4848,0
mp-676191,Sc11Nb3O24,3.0254,0
mp-566132,KEr(WO4)2,3.286,0
mp-25476,CoO2,1.2174,0
mp-861457,LiV2OF5,0.7683,0
mp-1030596,Te2MoWSeS,0.0,0
mp-561068,BiAsO4,2.754199999999999,0
mp-686583,Na5Zr4Si3(PO8)3,4.1737,0
mp-995232,H6PbCBr3N,1.9688,0
mp-510280,CeAgSb2,0.0,0
mp-17892,Ca2VN3,1.6547,0
mp-760492,Na4PtO4,0.81,0
mp-1020193,KNO3,2.8988,0
mp-757845,LiNb(PO3)4,1.0876,0
mp-1665,YbFe2,0.0,0
mp-558603,K2Si4O9,4.447,0
mp-756299,Li4HfO4,4.224,0
mp-763732,Li3Fe4P3H12O19,0.073799999999999,0
mp-715275,Fe3O4,0.6085,0
mp-644303,UW3O11,0.0,0
mp-555082,CsLi5(BO3)2,3.4975,0
mp-695979,AlH18(BrO6)3,0.119599999999999,0
mp-567589,DyAl3,0.0,0
mp-779216,Fe2O3F,0.0,0
mp-1013762,LiTi2P2O9,0.0425,0
mp-1019611,Cs2Na2Sr(B3O5)6,5.6254,0
mp-642792,BaBi2(MoO4)4,3.0264,0
mp-770536,Li2VH2OF5,2.5167,0
mp-22556,Tm3TlC,0.0,0
mp-16590,Tb4Si2S3O7,2.606499999999999,0
mp-722267,Na5H7(Se2O9)2,3.2662,0
mp-12729,Ba2TmRuO6,0.065299999999999,0
mp-22758,U(SiIr)2,0.0,0
mp-565233,Nd3BWO9,3.802399999999999,0
mp-3758,Eu(NiP)2,0.0,0
mp-32829,CuCl4,0.0,0
mp-982387,Pm2ZnHg,0.0,0
mp-763437,LiWF6,3.470799999999999,0
mp-761445,Li4Mn3Cr3(NiO8)2,0.922199999999999,0
mp-636359,VFe2Sn,0.0,0
mp-774859,LiNbPO5,0.0,0
mp-984796,BaTh3,0.0,0
mp-1770,Mg5Ga2,0.0,0
mp-777109,Li6Ni2C4SO16,3.6761,0
mp-862964,PmSmMg2,0.0,0
mp-16304,YPPt,0.0,0
mp-531948,Ga6SnTe10,0.8614,0
mp-4051,AlPO4,5.475,0
mp-672314,Mg3In,0.0,0
mp-20486,Pu3Ga,0.0,0
mp-779289,Na6Bi2B4SO16,0.183599999999999,0
mp-1027359,TeMoWSeS2,0.0,0
mp-21182,Sc3P2,0.0,0
mp-3142,Ca(NO3)2,3.6222,0
mp-1549,TbPt3,0.0,0
mp-1028539,Te2MoWSe2,0.0388,0
mp-31312,Ga9Rh2,0.0,0
mp-29228,CsSrN9,3.8209,0
mp-655360,UI4,0.267599999999999,0
mp-30655,Ga4Ni3,0.0,0
mp-866883,Ca2SnS4,1.3308,0
mp-19156,BaMnO3,1.9175,0
mp-770015,Na3MnBPO7,1.4831,0
mp-770609,Tl6WO12,0.129299999999999,0
mp-6323,BaYb2CuO5,0.0,0
mp-767483,VPO5,1.7964,0
mp-775093,Li5CoO4,1.5084,0
mp-33461,Li3Mn3O8,0.0,0
mp-780403,NaCu3O2,1.2689,0
mp-641541,Ge3N4,1.4131999999999991,0
mp-669528,Na2UO4,2.0003,0
mp-25020,MnNi(BiO3)2,0.795199999999999,0
mp-761412,BaMnO3,0.8081,0
mp-707494,B11H9C(Br3O2)2,0.7529,0
mp-636934,Bi2O3,1.2294,0
mp-31050,Cl2O7,3.6565,0
mp-569628,CaCdAu,0.0,0
mp-767925,VPH5O7,1.8483,0
mp-25692,Fe2P3(HO3)3,2.5402,0
mp-778714,V4O5F7,1.5555,0
mp-558836,MoF6,4.2538,0
mp-776167,CeAlO3,0.0,0
mp-865133,NaNiCSO7,0.0733,0
mp-3594,Gd3GaO6,2.9661,0
mp-621925,Mn2GeS4,0.0,0
mp-2442,ErAu,0.0,0
mp-976806,NiAu3,0.0,0
mp-779975,Hf2N2O,2.0039,0
mp-7558,TaGe2,0.0,0
mp-560198,ZnTe6O13,2.9724,0
mp-754079,GdAsO4,3.0349,0
mp-548479,Cs2U2O7,1.497599999999999,0
mp-28230,TlSbS2,1.6534,0
mp-559968,Na2NbAsO6,3.1214,0
mp-1008630,WC,0.0,0
mp-976358,Nd3Al,0.0,0
mp-764788,LiMn2OF3,1.8555,0
mp-23738,RbMgH3,2.540499999999999,0
mp-21029,Li2InPd,0.0,0
mp-569623,Nb(SeBr)2,0.9702,0
mp-978829,Sm3Hf,0.0,0
mp-768974,BaY3Cl11,4.2205,0
mp-779205,Li3V4(OF3)3,0.932299999999999,0
mp-29896,Y2B3C2,0.0,0
mp-17784,CaTiGeO5,2.9242999999999992,0
mp-690799,Zr(TiH2)2,0.0,0
mp-4299,HoInPd,0.0,0
mp-24547,ZnH2(SeO4)2,2.7238,0
mp-557111,Sr3CaRu2O9,0.0,0
mp-862287,BeAlRh2,0.0,0
mp-22282,LaIn2,0.0,0
mp-19917,ZrSiTe,0.0,0
mp-971975,SrHgO3,0.0,0
mp-973783,H2,8.7958,0
mp-1009830,Be2Zn,0.0,0
mp-761744,LiCoPO4,2.8761,0
mp-681439,LiZr2(PO4)3,4.2314,0
mp-763007,Mn2OF3,0.0442,0
mp-778458,Li3Cu2(SO4)3,0.0,0
mp-764037,Li10V5Cr3O16,1.1298,0
mp-21342,V3Sn,0.0,0
mp-755000,LiTiO2,0.0,0
mp-977374,LiLuPd2,0.0,0
mp-569918,K13Na2W7N19,1.5499,0
mp-560058,Li9Ga3P8O29,3.3283,0
mp-1015061,NaLi2Sn,0.0,0
mp-553961,ScNbO4,3.3047,0
mp-11385,YFe5,0.0,0
mp-752581,Sr2HfO4,3.9466,0
mp-1019380,Al3BN4,3.359,0
mp-866668,Rb2SbBr6,0.0,0
mp-720262,Al2Si2H4O9,0.4899,0
mp-997589,La8Al7InO24,3.3008,0
mp-862947,Ba2BiAu,0.4229,0
mp-696794,RbHSeO4,3.624399999999999,0
mp-570784,Hf2Al3C4,0.0,0
mp-764400,Li8FeCo3O8,1.9239,0
mp-999294,Pd3N,0.0,0
mp-764356,V2OF4,1.656399999999999,0
mp-862432,Sc2AgIr,0.0,0
mp-618807,KSb(MoO4)2,2.5382,0
mp-950,NaZn13,0.0,0
mp-568991,Hf2Al4C5,0.0,0
mp-9236,U2Si4Mo3,0.0,0
mp-29172,SeF4,4.137399999999999,0
mp-540672,Ti7Br16,0.0,0
mp-3411,Tl(MoSe)3,0.0,0
mp-769646,Li2TiCo2O5,1.5688,0
mp-4768,Eu(SiNi)2,0.0,0
mp-8467,YNiGe3,0.0,0
mp-4846,MnSbRh,0.0,0
mp-769747,Li3MnO3,2.4972,0
mp-608206,CsC2I3N2,3.2363,0
mp-555311,ZnS,2.0318,0
mp-23844,HgHOF,1.448,0
mp-18253,SrGa4O7,2.4295,0
mp-754815,YBr3,3.9764999999999993,0
mp-1509,Sn2S3,0.7755000000000001,0
mp-644259,Ti2NiH,0.0,0
mp-776185,LiFeF3,0.010899999999999,0
mp-696795,Cu2H3NO6,0.0,0
mp-549695,GdBi2ClO4,0.8529,0
mp-9371,ErF3,7.6163,0
mp-752706,CeZr11O24,1.9568,0
mp-99,Er,0.0,0
mp-1009652,RhC,0.0,0
mp-773738,LiV2(SiO4)2,0.8687,0
mp-556376,SiO2,2.8049,0
mp-5588,BaSiF6,7.4159,0
mp-11116,CsYCdSe3,2.085499999999999,0
mp-25626,K2VH2OF5,2.2231,0
mp-1030524,MoW(SeS)2,0.6101999999999991,0
mp-686726,LaTiAlPbO6,1.8576,0
mp-17794,HoGe2Ir,0.0,0
mp-28198,RbInI4,2.5376,0
mp-8235,K2SiP2,1.207399999999999,0
mp-21109,LaAl4,0.0,0
mp-12922,NdPIr,0.0,0
mp-762403,Li2Cr2SiO6,2.847,0
mp-21178,U2Co3Si5,0.0,0
mp-862896,PmCdRh2,0.0,0
mp-760,FeSe2,0.359799999999999,0
mp-1017465,BaVO3,0.0,0
mp-569547,Sr6FeC2N7,0.0,0
mp-862719,LiY2Os,0.0,0
mp-675600,Hf6PbO18,0.0,0
mp-22700,V3Se4,0.0,0
mp-542389,Dy(SiNi5)2,0.0,0
mp-777093,LiMnP2O7,1.349,0
mp-675278,Cu11S16,0.0,0
mp-754701,CaTiO3,3.570599999999999,0
mp-989546,SrTcN3,0.0,0
mp-541709,Nb3Tl2Br9,1.0296,0
mp-8719,K2MnTe2,0.8458999999999991,0
mp-15695,YAsPt,0.0,0
mp-975906,LiAl3,0.0,0
mp-961675,ScNiP,0.5921000000000001,0
mp-765117,LiVCr(P2O7)2,1.3305999999999991,0
mp-867984,Pb3NO6,0.0,0
mp-19644,CoMoO4,0.356799999999999,0
mp-754073,Lu2TiO5,3.0518,0
mp-764157,Na3Fe2(PO4)3,2.3868,0
mp-675723,NbHg2F6,0.0,0
mp-989567,Cs2RbTlF6,3.7422,0
mp-19795,InS,1.3508,0
mp-850088,Co6O7F5,0.0,0
mp-738597,H24RuC7S3NCl3O4,2.9703,0
mp-7568,ThSb2,0.0,0
mp-22855,HgCl2,2.8686000000000003,0
mp-7767,RbAgF3,0.0,0
mp-2316,TmZn,0.0,0
mp-1022729,Na2H6Ir,0.0,0
mp-10521,Y(AlGe)2,0.0,0
mp-760939,Cu6OF11,0.0,0
mp-631277,SrCrW2,0.0,0
mp-21372,CePRuO,0.0,0
mp-17319,NdCo9Si4,0.0,0
mp-4551,SrHfO3,3.7293,0
mp-567824,K2NaCo(CN)6,4.3382,0
mp-773526,Na3Cr(BO3)2,2.7158,0
mp-34121,LiSbS2,0.0,0
mp-555034,TeAs(IF2)3,1.8895,0
mp-568540,Ag5Hg4P8Cl5,0.9769999999999992,0
mp-30278,Ce3Ga4Cl,0.0,0
mp-27300,RbAuBr3,0.7293000000000001,0
mp-510544,SrSm2Nb2O9,2.1115,0
mp-675606,Li5AuO4,2.1316,0
mp-1029497,SrGeN2,2.454099999999999,0
mp-27630,CrCl3,1.4075,0
mp-30500,TiCd,0.0,0
mp-3917,Cd2GeO4,1.0893,0
mp-676095,Na3Pr5Cl18,4.3891,0
mp-608551,Ti(AlBr4)2,0.3412,0
mp-30451,SrCuBi,0.0,0
mp-1019778,K2Li3B(P2O7)2,5.5903,0
mp-571213,PNCl2,3.8545,0
mp-776253,Li5SbS4,1.6083,0
mp-775170,Li2AlCr2SbO8,2.0373,0
mp-769805,Li5Co5(SnO6)2,0.0,0
mp-572797,Cs2IrF6,0.0,0
mp-769876,TbNiO3,0.0,0
mp-1076,KB6,0.0,0
mp-561153,XeF3,2.481,0
mp-567722,Ca7NbSi2N9,1.9855,0
mp-566274,K2Cr2HgCl2O7,2.5505,0
mp-6606,SrYSi4N7,2.744199999999999,0
mp-556038,Ba3In(BO2)9,4.7243,0
mp-15186,Er(CuO2)2,0.0,0
mp-504650,La3CuSiS7,1.7776999999999992,0
mp-556531,LiSi2BO6,5.586699999999999,0
mp-569565,La3(CrN3)2,0.0,0
mp-767719,Li4Ti2Mn3Ni3O16,0.014699999999999,0
mp-31474,Rb2Hg7,0.0,0
mp-1028762,TeW2Se3,0.1065,0
mp-780559,Fe3O5F,0.0,0
mp-556950,ZnS,2.032299999999999,0
mp-446,Cr3Pt,0.0,0
mp-780479,LiV2P4(HO8)2,1.1173,0
mp-29265,Nd2(SO4)3,5.437200000000001,0
mp-10010,Al(CoSi)2,0.0,0
mp-631479,CaHfBe,0.0,0
mp-706268,BaAlSi5N7O2,1.5107,0
mp-570595,DySiRu2C,0.0,0
mp-505551,InPH2O5,3.318699999999999,0
mp-676991,NaAlSi2H2O7,4.7533,0
mp-1016854,MnCdO3,0.0,0
mp-1170,SnS2,1.558599999999999,0
mp-2388,CdTe,0.0,0
mp-29355,NaTeF5,5.2511,0
mp-556319,SiO2,5.198,0
mp-1009008,LaTe,0.0,0
mp-863917,LiNi(PO3)4,0.0026,0
mp-557929,Tl(Cu3S2)2,0.0,0
mp-1002083,CsKICl,4.0989,0
mp-7595,GeF2,4.0597,0
mp-1030617,TeMoWSe3,0.0,0
mp-18979,TbFe3(BO3)4,2.3316,0
mp-636331,V3Pt,0.0,0
mp-572670,B2S3,2.4293,0
mp-1029354,MnZn2N3,0.0,0
mp-571552,Lu(CoGe)2,0.0,0
mp-864945,MnBe2Rh,0.0,0
mp-29223,Ba3Si5O13,4.514799999999999,0
mp-571434,La(AsPd)2,0.0,0
mp-850113,Fe7(Ni3O8)2,0.9306999999999992,0
mp-555692,Rb2CO3,3.2555,0
mp-998974,TiFeCoAs,0.0,0
mp-21284,LiMnAs,0.0,0
mp-978854,Sr(GaH)2,0.0,0
mp-2481,Mg2Cu,0.0,0
mp-763628,Li3TiMn3O8,1.144299999999999,0
mp-779172,Fe5(OF4)2,1.415,0
mp-690570,Ni4(BiO2)9,0.0,0
mp-756216,EuSeO4,0.0,0
mp-757840,Ba4(PtO3)3,1.5953,0
mp-505018,Mn15(Br3O10)2,0.1709,0
mp-998176,RbPbBr3,1.7624,0
mp-604378,Tb4InIr,0.0,0
mp-567241,Pr3(AgSn)4,0.0,0
mp-758179,LiCu2PO4,0.5,0
mp-11082,CeCdAu,0.0,0
mp-2209,CeGa2,0.0,0
mp-11572,TaTc,0.0,0
mp-772096,TmTe3O8,0.0,0
mp-36262,BrO2F,2.8867,0
mp-650140,InCo3(CO)12,2.6591,0
mp-13034,MoN,0.0,0
mp-766913,VSn(PO4)2,0.0423,0
mp-765184,W3O7F,0.0,0
mp-776437,LaTa2NO5,2.1631,0
mp-849803,Li2Ni2S3,0.0,0
mp-21078,Fe3Ge,0.0,0
mp-30970,Er12Co7,0.0,0
